22/11/23 23:45:38,1028.93,12.21,80.27
22/11/23 23:45:39,1028.92,12.21,80.27
22/11/23 23:45:40,1028.95,12.18,80.37
22/11/23 23:45:41,1028.88,12.19,80.37
22/11/23 23:45:42,1028.86,12.18,80.47
22/11/23 23:45:43,1028.83,12.21,80.57
22/11/23 23:45:44,1028.87,12.21,80.57
22/11/23 23:45:45,1028.82,12.21,80.68
22/11/23 23:45:46,1028.79,12.21,80.68
22/11/23 23:45:48,1028.79,12.19,80.68
22/11/23 23:45:49,1028.75,12.19,80.78
22/11/23 23:45:50,1028.82,12.19,80.78
22/11/23 23:45:51,1028.84,12.19,80.78
22/11/23 23:45:52,1028.95,12.19,80.88
22/11/23 23:45:53,1028.79,12.19,80.88
22/11/23 23:45:54,1028.89,12.19,80.88
22/11/23 23:45:55,1028.79,12.21,80.98
22/11/23 23:45:57,1028.86,12.19,80.98
22/11/23 23:45:58,1028.85,12.19,80.98
22/11/23 23:45:59,1028.86,12.19,80.98
22/11/23 23:46:00,1028.90,12.18,80.98
22/11/23 23:46:01,1028.86,12.18,80.98
22/11/23 23:46:02,1028.84,12.18,80.98
22/11/23 23:46:03,1028.72,12.16,81.09
22/11/23 23:46:04,1028.82,12.15,81.09
22/11/23 23:46:06,1028.74,12.15,81.09
22/11/23 23:46:07,1028.75,12.13,81.09
22/11/23 23:46:08,1028.83,12.13,81.09
22/11/23 23:46:09,1028.78,12.13,81.18
22/11/23 23:46:10,1028.85,12.13,81.18
22/11/23 23:46:11,1028.81,12.11,81.18
22/11/23 23:46:12,1028.89,12.11,81.18
22/11/23 23:46:13,1028.73,12.11,81.29
22/11/23 23:46:15,1028.81,12.11,81.29
22/11/23 23:46:16,1028.90,12.12,81.29
22/11/23 23:46:17,1028.74,12.08,81.29
22/11/23 23:46:18,1028.85,12.08,81.39
22/11/23 23:46:19,1028.83,12.07,81.39
22/11/23 23:46:20,1028.91,12.05,81.43
22/11/23 23:46:21,1028.87,12.04,81.53
22/11/23 23:46:22,1028.76,12.03,81.53
22/11/23 23:46:23,1028.77,12.03,81.53
22/11/23 23:46:25,1028.75,12.03,81.63
22/11/23 23:46:26,1028.74,12.03,81.63
22/11/23 23:46:27,1028.78,12.01,81.63
22/11/23 23:46:28,1028.87,12.03,81.73
22/11/23 23:46:29,1028.85,12.00,81.73
22/11/23 23:46:30,1028.76,12.00,81.73
22/11/23 23:46:31,1028.84,12.00,81.84
22/11/23 23:46:32,1028.94,12.00,81.84
22/11/23 23:46:34,1028.76,12.00,81.94
22/11/23 23:46:35,1028.79,12.01,81.94
22/11/23 23:46:36,1028.81,12.01,81.94
22/11/23 23:46:37,1028.90,12.03,81.94
22/11/23 23:46:38,1028.79,12.03,81.94
22/11/23 23:46:39,1028.87,12.03,82.04
22/11/23 23:46:40,1028.82,12.04,82.04
22/11/23 23:46:41,1028.83,12.03,82.04
22/11/23 23:46:43,1028.89,12.04,82.04
22/11/23 23:46:44,1028.86,12.05,82.04
22/11/23 23:46:45,1028.85,12.04,82.04
22/11/23 23:46:46,1028.82,12.05,82.04
22/11/23 23:46:47,1028.75,12.05,82.04
22/11/23 23:46:48,1028.76,12.05,82.04
22/11/23 23:46:49,1028.85,12.05,82.04
22/11/23 23:46:50,1028.93,12.07,82.00
22/11/23 23:46:52,1028.81,12.07,82.00
22/11/23 23:46:53,1028.96,12.07,82.00
22/11/23 23:46:54,1028.87,12.07,81.90
22/11/23 23:46:55,1028.84,12.07,81.90
22/11/23 23:46:56,1028.66,12.07,81.90
22/11/23 23:46:57,1028.83,12.05,81.94
22/11/23 23:46:58,1028.87,12.07,81.90
22/11/23 23:46:59,1028.90,12.05,81.94
22/11/23 23:47:00,1028.80,12.04,81.94
22/11/23 23:47:02,1028.90,12.05,81.94
22/11/23 23:47:03,1028.81,12.05,81.94
22/11/23 23:47:04,1028.73,12.05,81.94
22/11/23 23:47:05,1028.81,12.04,82.04
22/11/23 23:47:06,1028.78,12.01,82.04
22/11/23 23:47:07,1028.74,12.01,82.04
22/11/23 23:47:08,1028.77,12.01,82.04
22/11/23 23:47:09,1028.86,12.03,82.04
22/11/23 23:47:11,1028.87,12.04,82.04
22/11/23 23:47:12,1028.80,12.04,82.04
